1982-02-19	289.780525502
1982-02-22	290.006269592
1982-02-23	289.777777778
1982-02-24	289.716088328
1982-02-25	289.777777778
1982-02-26	289.777777778
1982-03-01	289.716088328
1982-03-02	289.716088328
1982-03-03	289.716088328
1982-03-04	290.009661836
1982-03-05	289.56097561
1982-03-08	289.812389381
1982-03-09	289.628070175
1982-03-10	290.0
1982-03-11	290.0
1982-03-12	290.007604563
1982-03-15	289.655172414
1982-03-16	289.933723197
1982-03-17	289.639344262
1982-03-18	290.007604563
1982-03-19	289.56097561
1982-03-22	289.711507293
1982-03-23	289.947368421
1982-03-24	289.56097561
1982-03-25	289.628070175
1982-03-26	290.0
1982-03-29	289.56097561
1982-03-30	289.81443299
1982-03-31	289.81443299
1982-04-01	289.882352941
1982-04-02	289.882352941
1982-04-05	289.882352941
1982-04-06	289.947368421
1982-04-07	289.706666667
1982-04-08	289.642384106
1982-04-12	289.706666667
1982-04-13	289.739130435
1982-04-14	289.551166966
1982-04-15	289.812389381
1982-04-16	289.81443299
1982-04-19	289.628070175
1982-04-20	290.003683241
1982-04-21	289.540740741
1982-04-22	289.932075472
1982-04-23	289.932075472
1982-04-26	290.003683241
1982-04-27	290.007604563
1982-04-28	289.647524752
1982-04-29	289.647524752
1982-04-30	289.571709234
1982-05-03	290.007604563
1982-05-04	290.003683241
1982-05-05	289.734579439
1982-05-06	289.739130435
1982-05-07	290.0
1982-05-10	289.739130435
1982-05-11	289.734579439
1982-05-12	289.655172414
1982-05-13	290.007604563
1982-05-14	289.647524752
1982-05-17	289.935483871
1982-05-18	289.639344262
1982-05-19	289.855072464
1982-05-20	289.639344262
1982-05-21	289.56097561
1982-05-24	289.935483871
1982-05-25	289.935483871
1982-05-26	289.56097561
1982-05-27	289.855072464
1982-05-28	289.855072464
1982-06-01	289.549473684
1982-06-02	289.855072464
1982-06-03	289.854077253
1982-06-04	289.766004415
1982-06-07	289.766004415
1982-06-08	290.0
1982-06-09	289.672727273
1982-06-10	290.09009009
1982-06-11	290.082429501
1982-06-14	290.082429501
1982-06-15	290.082429501
1982-06-16	290.082429501
1982-06-17	289.766004415
1982-06-18	290.09009009
1982-06-21	290.09009009
1982-06-22	290.082429501
1982-06-23	289.549473684
1982-06-24	289.549473684
1982-06-25	289.537117904
1982-06-28	289.766004415
1982-06-29	289.672727273
1982-06-30	289.672727273
1982-07-01	289.76146789
1982-07-02	290.009661836
1982-07-06	289.450881612
1982-07-07	289.450881612
1982-07-08	289.431578947
1982-07-09	289.547073791
1982-07-12	289.91521197
1982-07-13	289.573770492
1982-07-14	290.004640371
1982-07-15	289.672727273
1982-07-16	289.537117904
1982-07-19	290.082429501
1982-07-20	289.56097561
1982-07-21	289.56097561
1982-07-22	289.935483871
1982-07-23	289.639344262
1982-07-26	289.854077253
1982-07-27	289.854077253
1982-07-28	290.09009009
1982-07-29	290.082429501
1982-07-30	289.854077253
1982-08-02	290.075313808
1982-08-03	290.0
1982-08-04	290.09009009
1982-08-05	289.573770492
1982-08-06	289.6643026
1982-08-09	289.573770492
1982-08-10	289.766004415
1982-08-11	289.537117904
1982-08-12	289.766004415
1982-08-13	289.766004415
1982-08-16	290.082429501
1982-08-17	289.56097561
1982-08-18	289.56097561
1982-08-19	289.935483871
1982-08-20	289.571709234
1982-08-23	289.932075472
1982-08-24	289.551166966
1982-08-25	289.882352941
1982-08-26	289.882352941
1982-08-27	289.81443299
1982-08-30	289.949238579
1982-08-31	290.009661836
1982-09-01	289.642384106
1982-09-02	289.777777778
1982-09-03	289.716088328
1982-09-07	289.706666667
1982-09-08	290.009661836
1982-09-09	289.947368421
1982-09-10	289.9456
1982-09-13	289.777777778
1982-09-14	289.619631902
1982-09-15	289.780525502
1982-09-16	289.9456
1982-09-17	289.882352941
1982-09-20	289.711507293
1982-09-21	289.777777778
1982-09-22	289.780525502
1982-09-23	289.780525502
1982-09-24	289.9456
1982-09-27	289.9456
1982-09-28	289.716088328
1982-09-29	289.716088328
1982-09-30	289.777777778
1982-10-01	290.006269592
1982-10-04	289.780525502
1982-10-05	289.619631902
1982-10-06	289.693848355
1982-10-07	289.864900662
1982-10-08	289.736128237
1982-10-11	289.739130435
1982-10-12	289.91521197
1982-10-13	289.736128237
1982-10-14	289.963190184
